Place Name,CSOED,PD,LUX
"003 Ennis No. 3 Urban, Co. Clare",16003,817.3,14.367713938
"004 Ennis No. 4 Urban, Co. Clare",16004,2947.4,89.146280304
"005 Kilrush Urban, Co. Clare",16005,481.2,2.568701612
"006 Abbey, Co. Clare",16006,18.3,-13.681708402
"007 Carran, Co. Clare",16007,3.3,-14.208293302
"009 Derreen, Co. Clare",16009,5.9,-14.117018586
"010 Drumcreehy, Co. Clare",16010,20.2,-13.615007648
"011 Gleninagh, Co. Clare",16011,5.5,-14.13106085
"012 Lisdoonvarna, Co. Clare",16012,73.7,-11.736854838
"013 Mountelva, Co. Clare",16013,2.9,-14.222335566
"014 Noughaval / Castletown, Co. Clare",16014/16008,7.7,-14.053828398
"015 Oughtmama, Co. Clare",16015,3.1,-14.215314434
"016 Rathborney, Co. Clare",16016,3.1,-14.215314434
"018 Boston, Co. Clare",16018,6.2,-14.106486888
"019 Corrofin, Co. Clare",16019,42.6,-12.828640864
"020 Glenroe / Ballyeighter, Co. Clare",16020/16017,11.8,-13.909895192
"021 Killinaboy, Co. Clare",16021,11.2,-13.930958588
"022 Kiltoraght, Co. Clare",16022,10.2,-13.966064248
"023 Muckanagh, Co. Clare",16023,9.8,-13.980106512
"024 Rath, Co. Clare",16024,16.3,-13.751919722
"025 Ruan, Co. Clare",16025,26.5,-13.39384199
"026 Clareabbey (Part Urban), Co. Clare",16026,116.6,-10.230822024
"027 Clenagh, Co. Clare",16027,332.1,-2.665552294
"028 Crusheen, Co. Clare",16028,34.5,-13.11299671
"029 Doora (Part Urban), Co. Clare",16029,64.9,-12.045784646
"030 Drumline, Co. Clare",16030,68.8,-11.908872572
"031 Dysert, Co. Clare",16031,18.5,-13.67468727
"032 Ennis Rural (Part Urban), Co. Clare",16032,623.3,7.557215898
"033 Furroor, Co. Clare",16033,7.6,-14.057338964
"034 Kilcloher, Co. Clare",16034,28.3,-13.330651802
"035 Killanniv, Co. Clare",16035,29.2,-13.299056708
"036 Killone, Co. Clare",16036,38.9,-12.958531806
"037 Kilnamona, Co. Clare",16037,33.7,-13.141081238
"038 Kilraghtis, Co. Clare",16038,36,-13.06033822
"039 Kinturk, Co. Clare",16039,13.3,-13.857236702
"040 Newmarket, Co. Clare",16040,109.2,-10.490603908
"041 Sixmilebridge, Co. Clare",16041,173.1,-8.247352234
"042 Spancelhill (Part Urban), Co. Clare",16042,38.1,-12.986616334
"043 Templemaley, Co. Clare",16043,56.4,-12.344182756
"044 Tomfinlough, Co. Clare",16044,32.6,-13.179697464
"045 Urlan, Co. Clare",16045,53.2,-12.456520868
"046 Annagh, Co. Clare",16046,18.1,-13.688729534
"047 Ballagh, Co. Clare",16047,13.3,-13.857236702
"048 Ballyea, Co. Clare",16048,24.7,-13.457032178
"049 Ballysteen, Co. Clare",16049,19.4,-13.643092176
"050 Ballyvaskin, Co. Clare",16050,19.2,-13.650113308
"051 Cloghaun, Co. Clare",16051,12,-13.90287406
"052 Cloonanaha, Co. Clare",16052,10.5,-13.95553255
"053 Clooney, Co. Clare",16053,15.8,-13.769472552
"054 Ennistimon, Co. Clare",16054,90.8,-11.136548052
"055 Formoyle, Co. Clare",16055,8.9,-14.011701606
"056 Kilfenora, Co. Clare",16056,16.7,-13.737877458
"057 Killaspuglonane, Co. Clare",16057,19.7,-13.632560478
"058 Killilagh, Co. Clare",16058,33.6,-13.144591804
"059 Kilshanny, Co. Clare",16059,16.5,-13.74489859
"060 Liscannor, Co. Clare",16060,26.4,-13.397352556
"061 Lurraga, Co. Clare",16061,17.4,-13.713303496
"062 Magherareagh, Co. Clare",16062,12,-13.90287406
"063 Milltown Malbay, Co. Clare",16063,88.6,-11.213780504
"064 Moy, Co. Clare",16064,27.1,-13.372778594
"065 Smithstown, Co. Clare",16065,11.4,-13.923937456
"066 Ballynacally, Co. Clare",16066,18.2,-13.685218968
"067 Clondagad, Co. Clare",16067,24.8,-13.453521612
"068 Coolmeen, Co. Clare",16068,10.9,-13.941490286
"069 Kilchreest, Co. Clare",16069,17.3,-13.716814062
"070 Kilfiddane, Co. Clare",16070,12.1,-13.899363494
"071 Killadysert, Co. Clare",16071,24,-13.48160614
"072 Killofin, Co. Clare",16072,14,-13.83266274
"073 Kilmurry, Co. Clare",16073,15.6,-13.776493684
"074 Liscasey, Co. Clare",16074,21.9,-13.555328026
"075 Lisheen, Co. Clare",16075,34,-13.13054954
"076 Rinealon, Co. Clare",16076,13,-13.8677684
"077 Cahermurphy, Co. Clare",16077,11.6,-13.916916324
"078 Cloonadrum, Co. Clare",16078,26.5,-13.39384199
"079 Clooncoorha, Co. Clare",16079,17.6,-13.706282364
"080 Cooraclare, Co. Clare",16080,23.8,-13.488627272
"081 Creegh, Co. Clare",16081,21.2,-13.579901988
"082 Doonbeg, Co. Clare",16082,36.4,-13.046295956
"083 Drumellihy, Co. Clare",16083,16.2,-13.755430288
"084 Einagh, Co. Clare",16084,21.2,-13.579901988
"085 Glenmore, Co. Clare",16085,10.3,-13.962553682
"086 Kilballyowen, Co. Clare",16086,9.7,-13.983617078
"087 Kilfearagh, Co. Clare",16087,18.1,-13.688729534
"088 Kilkee, Co. Clare",16088,175.6,-8.159588084
"089 Killard, Co. Clare",16089,15.6,-13.776493684
"090 Killimer, Co. Clare",16090,21.1,-13.583412554
"091 Kilmihil, Co. Clare",16091,29.2,-13.299056708
"092 Kilmurry, Co. Clare",16092,41.4,-12.870767656
"093 Kilrush Rural, Co. Clare",16093,21.9,-13.555328026
"094 Knock, Co. Clare",16094,11.4,-13.923937456
"095 Knocknaboley, Co. Clare",16095,9.6,-13.987127644
"096 Knocknagore, Co. Clare",16096,10.6,-13.952021984
"097 Moveen, Co. Clare",16097,8.9,-14.011701606
"098 Moyarta, Co. Clare",16098,11,-13.93797972
"099 Mullagh, Co. Clare",16099,11.6,-13.916916324
"100 Querrin, Co. Clare",16100,17.3,-13.716814062
"101 Rahona, Co. Clare",16101,17.4,-13.713303496
"102 St. Martin's, Co. Clare",16102,10.3,-13.962553682
"103 Tullig, Co. Clare",16103,7,-14.07840236
"104 Tullycreen, Co. Clare",16104,12.8,-13.874789532
"105 Ballycannan, Co. Clare",16105,103.5,-10.69070617
"106 Ballyglass, Co. Clare",16106,397.9,-0.355599866
"107 Cappavilla, Co. Clare",16107,100,-10.81357598
"108 Castlecrine, Co. Clare",16108,24.9,-13.450011046
"109 Cloghera, Co. Clare",16109,28.1,-13.337672934
"110 Cloontra, Co. Clare",16110,11.5,-13.92042689
"111 Cratloe, Co. Clare",16111,73.2,-11.754407668
"112 Fahymore, Co. Clare",16112,16.1,-13.758940854
"113 Killeely, Co. Clare",16113,52.6,-12.477584264
"114 Killokennedy, Co. Clare",16114,6,-14.11350802
"115 Kilseily, Co. Clare",16115,27,-13.37628916
"116 Kiltenanlea, Co. Clare",16116,92,-11.09442126
"117 Lackareagh, Co. Clare",16117,8.8,-14.015212172
"118 Mountievers, Co. Clare",16118,62.1,-12.144080494
"119 O'Briensbridge, Co. Clare",16119,53.5,-12.44598917
"120 Ayle, Co. Clare",16120,19,-13.65713444
"121 Boherglass, Co. Clare",16121,17,-13.72734576
"122 Caherhurley, Co. Clare",16122,14.9,-13.801067646
"124 Cappaghabaun, Co. Clare",16124,4.6,-14.162655944
"125 Carrowbaun, Co. Clare",16125,6.5,-14.09595519
"126 Cloonusker, Co. Clare",16126,7.4,-14.064360096
"127 Coolreagh, Co. Clare",16127,13.4,-13.853726136
"128 Corlea / Cahermurphy, Co. Clare",16128/16123,9.2,-14.001169908
"129 Derrynagittagh, Co. Clare",16129,12.6,-13.881810664
"130 Drummaan, Co. Clare",16130,21.2,-13.579901988
"131 Feakle, Co. Clare",16131,21.2,-13.579901988
"132 Inishcaltra, Co. Clare",16132/16133,32.7,-13.176186898
"134 Killaloe, Co. Clare",16134,112.1,-10.388797494
"135 Mountshannon, Co. Clare",16135,25.7,-13.421926518
"136 Ogonnelloe, Co. Clare",16136,27.3,-13.365757462
"137 Scarriff, Co. Clare",16137,46.2,-12.702260488
"138 Ballyblood, Co. Clare",16138,14.6,-13.811599344
"139 Ballynahinch, Co. Clare",16139,14.1,-13.829152174
"140 Caher, Co. Clare",16140,8.1,-14.039786134
"141 Clooney, Co. Clare",16141,27.4,-13.362246896
"142 Dangan, Co. Clare",16142,14.7,-13.808088778
"143 Glendree, Co. Clare",16143,9.7,-13.983617078
"144 Kilkishen, Co. Clare",16144,49.4,-12.589922376
"145 Killanena, Co. Clare",16145,7.3,-14.067870662
"146 Killuran, Co. Clare",16146,19.3,-13.646602742
"147 Kiltannon, Co. Clare",16147,10.6,-13.952021984
"148 Kyle, Co. Clare",16148,18.9,-13.660645006
"149 Loughea, Co. Clare",16149,6.8,-14.085423492
"150 Newgrove, Co. Clare",16150,12.6,-13.881810664
"151 Quin, Co. Clare",16151,80.9,-11.484094086
"152 Rathclooney, Co. Clare",16152,11.1,-13.934469154
"153 Rossroe, Co. Clare",16153,47.4,-12.660133696
"154 Toberbreeda, Co. Clare",16154,10.6,-13.952021984
"155 Tulla, Co. Clare",16155,56.7,-12.333651058
"001 Ballinlough A, Cork City",17001,4860.7,156.313939582
"002 Ballinlough B, Cork City",17002,3615.5,112.60037175
"003 Ballinlough C, Cork City",17003,2774.4,83.073001124
"004 Ballyphehane A, Cork City",17004,5758.6,187.835311696
"005 Ballyphehane B, Cork City",17005,1903.8,52.510013528
"006 Bishopstown A, Cork City",17006,1451.2,36.621191812
"007 Bishopstown B, Cork City",17007,2028.5,56.88768933
"008 Bishopstown C, Cork City",17008,2963.9,89.725523694
"009 Bishopstown D, Cork City",17009,2503.8,73.573409528
"010 Bishopstown E, Cork City",17010,3242.3,99.498939438
"011 Blackpool A, Cork City",17011,4502,143.72153934
"012 Blackpool B, Cork City",17012,4177.2,132.319220972
"013 Browningstown, Cork City",17013,2889.7,87.120683722
"014 Centre A, Cork City",17014,3061.3,93.144814978
"015 Centre B, Cork City",17015,7939.7,264.404266722
"016 Churchfield, Cork City",17016,5536.3,180.031323478
"017 City Hall A, Cork City",17017,4087.5,129.17024327
"018 City Hall B, Cork City",17018,4218.3,133.762063598
"019 Commons, Cork City",17019,765.2,12.538709052
"020 Evergreen, Cork City",17020,7134.6,236.140699856
"021 Fair Hill A, Cork City",17021,4824.5,155.04311469
"022 Fair Hill B, Cork City",17022,4090.5,129.27556025
"023 Fair Hill C, Cork City",17023,4326.5,137.56049601
"024 Farranferris A, Cork City",17024,8177.8,272.762924368
"025 Farranferris B, Cork City",17025,6535.7,215.115920082
"026 Farranferris C, Cork City",17026,1937.1,53.679032006
"027 Gillabbey A, Cork City",17027,7961.7,265.176591242
"028 Gillabbey B, Cork City",17028,4408.9,140.453202394
"029 Gillabbey C, Cork City",17029,5481,178.08998048
"030 Glasheen A, Cork City",17030,3112.8,94.952756468
"031 Glasheen B, Cork City",17031,4973.9,160.287900294
"032 Glasheen C, Cork City",17032,4900.8,157.721676548
"033 Greenmount, Cork City",17033,7174.8,237.551947388
"034 Gurranebraher A, Cork City",17034,9449.4,317.403281624
"035 Gurranebraher B, Cork City",17035,7987.9,266.096359534
"036 Gurranebraher C, Cork City",17036,8266.7,275.883817542
"037 Gurranebraher D, Cork City",17037,11194.5,378.66616889
"038 Gurranebraher E, Cork City",17038,8188.2,273.128023232
"039 Knocknaheeny, Cork City",17039,3380.5,104.35054165
"040 Knockrea A, Cork City",17040,3454,106.93080766
"041 Knockrea B, Cork City",17041,764.8,12.524666788
"042 Mahon A, Cork City",17042,3401.3,105.080739378
"043 Mahon B, Cork City",17043,1618.6,42.497879296
"044 Mahon C, Cork City",17044,3353.4,103.399178264
"045 Mardyke, Cork City",17045,2461,72.07088728
"046 Mayfield, Cork City",17046,4058.6,128.155689696
"047 Montenotte A, Cork City",17047,5011.1,161.593830846
"048 Montenotte B, Cork City",17048,3238.1,99.351495666
"049 Pouladuff A, Cork City",17049,4420.9,140.874470314
"050 Pouladuff B, Cork City",17050,3375.2,104.164481652
"051 St. Patrick's A, Cork City",17051,4399.5,140.12320919
"052 St. Patrick's B, Cork City",17052,4562.9,145.859474034
"053 St. Patrick's C, Cork City",17053,8556.2,286.046906112
"054 Shanakiel, Cork City",17054,2840.4,85.389974684
"055 Shandon A, Cork City",17055,9768.1,328.591455466
"056 Shandon B, Cork City",17056,14587.2,497.769141572
"057 South Gate A, Cork City",17057,11079.7,374.636039122
"058 South Gate B, Cork City",17058,13616.4,463.688566844
"059 Sundays Well A, Cork City",17059,2221.6,63.666592276
"060 Sundays Well B, Cork City",17060,5188.4,167.818064364
"061 The Glen A, Cork City",17061,2965.9,89.795735014
"062 The Glen B, Cork City",17062,4753.6,152.554123396
"063 The Lough, Cork City",17063,5750.1,187.536913586
"064 Tivoli A, Cork City",17064,1794.9,48.687007154
"065 Tivoli B, Cork City",17065,1885.9,51.881622214
"066 Togher A, Cork City",17066,3085.6,93.997882516
"067 Togher B, Cork City",17067,5758.1,187.817758866
"068 Tramore A, Cork City",17068,2967.6,89.855414636
"069 Tramore B, Cork City",17069,3350.8,103.307903548
"070 Tramore C, Cork City",17070,2533.4,74.612537064
"071 Turners Cross A, Cork City",17071,4416.6,140.723515976
"072 Turners Cross B, Cork City",17072,7005.9,231.622601414
"073 Turners Cross C, Cork City",17073,3503.9,108.682580094
"074 Turners Cross D, Cork City",17074,1829,49.88411016
"001 Clonakilty Urban, Co. Cork",18001,885.5,16.76191995
"002 Cobh Urban, Co. Cork",18002,2741.9,81.932067174
"003 Fermoy Urban, Co. Cork",18003,1840.7,50.294846382
"004 Kinsale Urban, Co. Cork",18004,2176.7,62.090348142
"005 Macroom Urban, Co. Cork",18005,376.7,-1.099839858
"006 Mallow North Urban, Co. Cork",18006,1596.8,41.732575908
"007 Mallow South Urban, Co. Cork",18007,1097.5,24.20431987
"008 Midleton Urban, Co. Cork",18008,2547.6,75.111037436
"009 Skibbereen Urban, Co. Cork",18009,669.7,9.186118522
"010 Youghal Urban, Co. Cork",18010,1462.3,37.010864638
"011 Ballinadee, Co. Cork",18011,30.8,-13.242887652
"012 Ballygroman, Co. Cork",18012,92.7,-11.069847298
"013 Ballymodan, Co. Cork",18013,159.2,-8.735320908
"014 Ballymurphy, Co. Cork",18014,69.1,-11.898340874
"015 Bandon, Co. Cork",18015,2520.2,74.149142352
"016 Baurleigh, Co. Cork",18016,28.3,-13.330651802
"017 Bengour, Co. Cork",18017,17.7,-13.702771798
"018 Boulteen, Co. Cork",18018,31.4,-13.221824256
"019 Brinny, Co. Cork",18019,31.1,-13.232355954
"020 Cashel, Co. Cork",18020,28,-13.3411835
"021 Inishannon, Co. Cork",18021,99.3,-10.838149942
"022 Kilbonane, Co. Cork",18022,63.8,-12.084400872
"023 Kilbrittain, Co. Cork",18023,45.1,-12.740876714
"024 Kilbrogan, Co. Cork",18024,68.1,-11.933446534
"025 Knockavilly, Co. Cork",18025,31,-13.23586652
"026 Knockroe, Co. Cork",18026,35.7,-13.070869918
"027 Moviddy, Co. Cork",18027,46.1,-12.705771054
"028 Murragh, Co. Cork",18028,28.4,-13.327141236
"029 Rathclarin, Co. Cork",18029,33.4,-13.151612936
"030 Teadies, Co. Cork",18030,48,-12.6390703
"031 Templemartin, Co. Cork",18031,26.2,-13.404373688
"032 Ahil, Co. Cork",18032,3.7,-14.194251038
"033 Bantry Rural / Whiddy, Co. Cork",18033/18046,40.8,-12.891831052
"034 Bantry Urban, Co. Cork",18034,323.8,-2.956929272
"035 Douce, Co. Cork",18035,6.1,-14.109997454
"036 Durrus East, Co. Cork",18036,16.6,-13.741388024
"037 Durrus West, Co. Cork",18037,29,-13.30607784
"038 Glanlough, Co. Cork",18038,13.2,-13.860747268
"039 Glengarriff, Co. Cork",18039,24.1,-13.478095574
"040 Kealkill, Co. Cork",18040,19.4,-13.643092176
"041 Kilcaskan, Co. Cork",18041,11.5,-13.92042689
"042 Mealagh, Co. Cork",18042,12.9,-13.871278966
"043 Scart, Co. Cork",18043,14.5,-13.81510991
"044 Seefin, Co. Cork",18044,14.6,-13.811599344
"046 Whiddy, Co. Cork",18045,4.3,-14.173187642
"047 Adrigole, Co. Cork",18047,7.3,-14.067870662
"048 Bear, Co. Cork",18048,9.2,-14.001169908
"049 Coulagh, Co. Cork",18049,13,-13.8677684
"050 Curryglass, Co. Cork",18050,11.8,-13.909895192
"051 Kilcatherine, Co. Cork",18051,13.4,-13.853726136
"052 Killaconenagh, Co. Cork",18052,34.2,-13.123528408
"053 Kilnamanagh, Co. Cork",18053,9.3,-13.997659342
"054 Abbeymahon, Co. Cork",18054,34.7,-13.105975578
"055 Ardfield, Co. Cork",18055,41.7,-12.860235958
"056 Argideen, Co. Cork",18056,22.5,-13.53426463
"057 Butlerstown, Co. Cork",18057,23.7,-13.492137838
"058 Cahermore, Co. Cork",18058,19.7,-13.632560478
"059 Castleventry, Co. Cork",18059,22.4,-13.537775196
"060 Clonakilty Rural, Co. Cork",18060,73.6,-11.740365404
"061 Coolcraheen, Co. Cork",18061,40.1,-12.916405014
"062 Courtmacsherry, Co. Cork",18062,93.2,-11.052294468
"063 Derry, Co. Cork",18063,31.9,-13.204271426
"064 Kilkerranmore, Co. Cork",18064,34.2,-13.123528408
"065 Kilmaloda East, Co. Cork",18065,25,-13.44650048
"066 Kilmaloda West, Co. Cork",18066,18.6,-13.671176704
"067 Kilmoylerane, Co. Cork",18067,22,-13.55181746
"068 Kilnagross, Co. Cork",18068,36.7,-13.035764258
"069 Knocks, Co. Cork",18069,26,-13.41139482
"070 Rathbarry, Co. Cork",18070,29.6,-13.285014444
"071 Rosscarbery, Co. Cork",18071,99.5,-10.83112881
"072 Rossmore, Co. Cork",18072,25.5,-13.42894765
"073 Templeomalus, Co. Cork",18073,43.1,-12.811088034
"074 Timoleague, Co. Cork",18074,63.7,-12.087911438
"075 Ballincollig, Co. Cork",18075,594.7,6.553194022
"076 Ballygarvan, Co. Cork",18076,102.4,-10.729322396
"077 Ballynaglogh, Co. Cork",18077,27,-13.37628916
"078 Bishopstown (Part Rural), Co. Cork",18078,269.8,-4.852634912
"079 Blackpool, Co. Cork",18079,33,-13.1656552
"080 Blarney, Co. Cork",18080,243.5,-5.77591377
"081 Caherlag, Co. Cork",18081,273.2,-4.733275668
"082 Carrigaline, Co. Cork",18082,476.1,2.389662746
"083 Carrignavar, Co. Cork",18083,37.3,-13.014700862
"084 Carrigrohane Beg, Co. Cork",18084,66.7,-11.982594458
"085 Cobh Rural, Co. Cork",18085,312.9,-3.339580966
"086 Douglas, Co. Cork",18086,759.7,12.345627922
"087 Dripsey, Co. Cork",18087,59.1,-12.249397474
"088 Dunderrow, Co. Cork",18088,78.6,-11.564837104
"089 Firmount, Co. Cork",18089,34.1,-13.127038974
"090 Glenville, Co. Cork",18090,32.8,-13.172676332
"091 Greenfort, Co. Cork",18091,38.9,-12.958531806
"092 Inishkenny, Co. Cork",18092,318.7,-3.135968138
"093 Killeagh, Co. Cork",18093,30.4,-13.256929916
"094 Knockantota, Co. Cork",18094,56,-12.35822502
"095 Knockraha, Co. Cork",18095,59.9,-12.221312946
"096 Lehenagh, Co. Cork",18096,784.6,13.219758856
"097 Matehy, Co. Cork",18097,109.5,-10.48007221
"098 Monkstown Rural, Co. Cork",18098,150.5,-9.04074015
"099 Monkstown Urban, Co. Cork",18099,1302,31.38342734
"100 Ovens, Co. Cork",18100,147.7,-9.139035998
"101 Rathcooney (Part Rural), Co. Cork",18101,275,-4.67008548
"102 Riverstown, Co. Cork",18102,157.5,-8.79500053
"103 St. Mary's (Part Rural), Co. Cork",18103,293.2,-4.031162468
"104 Whitechurch, Co. Cork",18104,100.2,-10.806554848
"105 Aultagh, Co. Cork",18105,14.8,-13.804578212
"106 Ballingurteen, Co. Cork",18106,29.2,-13.299056708
"107 Ballymoney, Co. Cork",18107,34.1,-13.127038974
"108 B�al �tha an Ghaorthaidh, Co. Cork",18108,5.2,-14.141592548
"109 Bealock, Co. Cork",18109,10.5,-13.95553255
"110 Carrigboy, Co. Cork",18110,16.7,-13.737877458
"111 Castletown, Co. Cork",18111,24.5,-13.46405331
"112 Coolmountain, Co. Cork",18112,12,-13.90287406
"113 Drinagh, Co. Cork",18113,16.3,-13.751919722
"114 Dunmanway North, Co. Cork",18114,47.6,-12.653112564
"115 Dunmanway South, Co. Cork",18115,75.4,-11.677175216
"116 Garrown, Co. Cork",18116,7,-14.07840236
"117 Kinneigh, Co. Cork",18117,19.8,-13.629049912
"118 Manch, Co. Cork",18118,23.7,-13.492137838
"119 Milane, Co. Cork",18119,7.7,-14.053828398
"120 Teerelton, Co. Cork",18120,21.2,-13.579901988
"121 Aghern, Co. Cork",18121,15.8,-13.769472552
"122 Ballyhooly, Co. Cork",18122,40.1,-12.916405014
"123 Ballynoe, Co. Cork",18123,20.2,-13.615007648
"124 Carrig, Co. Cork",18124,8.9,-14.011701606
"125 Castlecooke, Co. Cork",18125,14.2,-13.825641608
"126 Castle Hyde, Co. Cork",18126,41.3,-12.874278222
"127 Castlelyons, Co. Cork",18127,49.2,-12.596943508
"128 Castletownroche, Co. Cork",18128,37.1,-13.021721994
"129 Coole, Co. Cork",18129,36.6,-13.039274824
"130 Curraglass, Co. Cork",18130,16.2,-13.755430288
"131 Fermoy Rural, Co. Cork",18131,235.9,-6.042716786
"132 Glanworth East, Co. Cork",18132,19.5,-13.63958161
"133 Glanworth West, Co. Cork",18133,57,-12.32311936
"134 Gortnaskehy, Co. Cork",18134,15.2,-13.790535948
"135 Gortroe, Co. Cork",18135,25.8,-13.418415952
"136 Kilcor, Co. Cork",18136,15.6,-13.776493684
"137 Kilcummer, Co. Cork",18137,11,-13.93797972
"138 Kildinan, Co. Cork",18138,14.4,-13.818620476
"139 Killathy, Co. Cork",18139,16.9,-13.730856326
"140 Kilworth, Co. Cork",18140,49.4,-12.589922376
"141 Knockmourne, Co. Cork",18141,35.4,-13.081401616
"142 Leitrim, Co. Cork",18142,20.9,-13.590433686
"143 Rathcormack, Co. Cork",18143,83.6,-11.389308804
"144 Watergrasshill, Co. Cork",18144,47.8,-12.646091432
"145 Allow, Co. Cork",18145,19.1,-13.653623874
"146 Ballyhoolahan, Co. Cork",18146,17.1,-13.723835194
"147 Banteer, Co. Cork",18147,33.6,-13.144591804
"148 Barleyhill, Co. Cork",18148,13.9,-13.836173306
"149 Barnacurra, Co. Cork",18149,12.4,-13.888831796
"150 Bawncross, Co. Cork",18150,15,-13.79755708
"151 Boherboy, Co. Cork",18151,27.9,-13.344694066
"152 Castlecor, Co. Cork",18152,24.2,-13.474585008
"153 Castlemagner, Co. Cork",18153,33.7,-13.141081238
"154 Clonfert East, Co. Cork",18154,9.2,-14.001169908
"155 Clonfert West, Co. Cork",18155,5.5,-14.13106085
"156 Clonmeen, Co. Cork",18156,20.7,-13.597454818
"157 Coolclogh, Co. Cork",18157,21.7,-13.562349158
"158 Dromina, Co. Cork",18158,30.9,-13.239377086
"159 Glenlara, Co. Cork",18159,13.9,-13.836173306
"160 Gortmore, Co. Cork",18160,32.8,-13.172676332
"161 Greenane, Co. Cork",18161,63.7,-12.087911438
"162 Kanturk, Co. Cork",18162,93.5,-11.04176277
"163 Kilbrin, Co. Cork",18163,18.2,-13.685218968
"164 Kilmeen, Co. Cork",18164,16.6,-13.741388024
"165 Knockatooan, Co. Cork",18165,7.5,-14.06084953
"166 Knocktemple, Co. Cork",18166,22.4,-13.537775196
"167 Meens, Co. Cork",18167,16.8,-13.734366892
"168 Milford, Co. Cork",18168,30.2,-13.263951048
"169 Nad, Co. Cork",18169,4.9,-14.152124246
"170 Newmarket, Co. Cork",18170,54.3,-12.417904642
"171 Newtown, Co. Cork",18171,35.7,-13.070869918
"172 Roskeen, Co. Cork",18172,24.3,-13.471074442
"173 Rosnalee, Co. Cork",18173,23.6,-13.495648404
"174 Rowls, Co. Cork",18174,5.4,-14.134571416
"175 Tincoora, Co. Cork",18175,27,-13.37628916
"176 Tullylease, Co. Cork",18176,17,-13.72734576
"177 Williamstown, Co. Cork",18177,24.4,-13.467563876
"178 Ballinspittle, Co. Cork",18178,46.6,-12.688218224
"179 Ballyfeard, Co. Cork",18179,26.7,-13.386820858
"180 Ballyfoyle, Co. Cork",18180,27,-13.37628916
